subset,image_path,label_path,box_count,class_ids,hydration_proxy_pct,richness_proxy_score,plant_diversity_index,mean_bbox_area_ratio
train,data/yolo_dataset/images/train/MAX_0993_14.jpg,data/yolo_dataset/labels/train/MAX_0993_14.txt,4,1,34.4117,49.9083,-0.0,0.039317
train,data/yolo_dataset/images/train/MAX_0993_15.jpg,data/yolo_dataset/labels/train/MAX_0993_15.txt,6,1,32.1332,49.1205,-0.0,0.016803
train,data/yolo_dataset/images/train/MAX_0993_16.jpg,data/yolo_dataset/labels/train/MAX_0993_16.txt,4,1,33.9589,47.9843,-0.0,0.009643
train,data/yolo_dataset/images/train/MAX_0993_17.jpg,data/yolo_dataset/labels/train/MAX_0993_17.txt,8,1,32.2569,45.7934,-0.0,0.011798
train,data/yolo_dataset/images/train/MAX_0993_18.jpg,data/yolo_dataset/labels/train/MAX_0993_18.txt,10,1,33.7593,48.0695,-0.0,0.009001
train,data/yolo_dataset/images/train/MAX_0993_19.jpg,data/yolo_dataset/labels/train/MAX_0993_19.txt,8,1,34.4357,48.7618,-0.0,0.010827
train,data/yolo_dataset/images/train/MAX_0993_21.jpg,data/yolo_dataset/labels/train/MAX_0993_21.txt,6,1,34.5932,51.0213,-0.0,0.017419
train,data/yolo_dataset/images/train/MAX_0993_22.jpg,data/yolo_dataset/labels/train/MAX_0993_22.txt,10,1,33.8632,51.0766,-0.0,0.008974
train,data/yolo_dataset/images/train/MAX_0993_23.jpg,data/yolo_dataset/labels/train/MAX_0993_23.txt,2,1,35.0544,50.4782,-0.0,0.008711
train,data/yolo_dataset/images/train/MAX_0993_24.jpg,data/yolo_dataset/labels/train/MAX_0993_24.txt,6,1,35.4903,50.3997,-0.0,0.018635
train,data/yolo_dataset/images/train/MAX_0993_25.jpg,data/yolo_dataset/labels/train/MAX_0993_25.txt,6,1,37.7438,54.0005,-0.0,0.014012
train,data/yolo_dataset/images/train/MAX_0993_26.jpg,data/yolo_dataset/labels/train/MAX_0993_26.txt,3,1,36.5274,49.3457,-0.0,0.008447
train,data/yolo_dataset/images/train/MAX_0993_27.jpg,data/yolo_dataset/labels/train/MAX_0993_27.txt,3,1,38.8586,50.1354,-0.0,0.012229
train,data/yolo_dataset/images/train/MAX_0993_29.jpg,data/yolo_dataset/labels/train/MAX_0993_29.txt,3,1,31.5552,49.4943,-0.0,0.018505
train,data/yolo_dataset/images/train/MAX_0993_3.jpg,data/yolo_dataset/labels/train/MAX_0993_3.txt,5,1,29.4547,41.6855,-0.0,0.033342
train,data/yolo_dataset/images/train/MAX_0993_30.jpg,data/yolo_dataset/labels/train/MAX_0993_30.txt,3,1,37.5777,54.4318,-0.0,0.007408
train,data/yolo_dataset/images/train/MAX_0993_34.jpg,data/yolo_dataset/labels/train/MAX_0993_34.txt,5,1,39.6161,51.9713,-0.0,0.01388
train,data/yolo_dataset/images/train/MAX_0993_35.jpg,data/yolo_dataset/labels/train/MAX_0993_35.txt,14,1,31.1117,48.5259,-0.0,0.009278
train,data/yolo_dataset/images/train/MAX_0993_36.jpg,data/yolo_dataset/labels/train/MAX_0993_36.txt,8,1,34.8444,54.6484,-0.0,0.012392
train,data/yolo_dataset/images/train/MAX_0993_37.jpg,data/yolo_dataset/labels/train/MAX_0993_37.txt,5,1,41.4945,57.8305,-0.0,0.011186
train,data/yolo_dataset/images/train/MAX_0993_38.jpg,data/yolo_dataset/labels/train/MAX_0993_38.txt,4,1,36.7812,52.731,-0.0,0.008333
train,data/yolo_dataset/images/train/MAX_0993_4.jpg,data/yolo_dataset/labels/train/MAX_0993_4.txt,8,1,28.6052,41.498,-0.0,0.01989
train,data/yolo_dataset/images/train/MAX_0993_40.jpg,data/yolo_dataset/labels/train/MAX_0993_40.txt,11,1,41.5988,55.8873,-0.0,0.010991
train,data/yolo_dataset/images/train/MAX_0993_41.jpg,data/yolo_dataset/labels/train/MAX_0993_41.txt,13,1,41.7452,53.3432,-0.0,0.01334
train,data/yolo_dataset/images/train/MAX_0993_44.jpg,data/yolo_dataset/labels/train/MAX_0993_44.txt,3,1,39.9834,57.2002,-0.0,0.007039
train,data/yolo_dataset/images/train/MAX_0993_45.jpg,data/yolo_dataset/labels/train/MAX_0993_45.txt,2,1,36.5325,52.2705,-0.0,0.012978
train,data/yolo_dataset/images/train/MAX_0993_46.jpg,data/yolo_dataset/labels/train/MAX_0993_46.txt,5,1,41.3081,57.2607,-0.0,0.011767
train,data/yolo_dataset/images/train/MAX_0993_5.jpg,data/yolo_dataset/labels/train/MAX_0993_5.txt,15,1,33.5515,46.0607,-0.0,0.016085
train,data/yolo_dataset/images/train/MAX_0993_6.jpg,data/yolo_dataset/labels/train/MAX_0993_6.txt,10,1,36.3416,45.8644,-0.0,0.02026
train,data/yolo_dataset/images/train/MAX_0993_8.jpg,data/yolo_dataset/labels/train/MAX_0993_8.txt,8,1,34.1548,50.7983,-0.0,0.029132
train,data/yolo_dataset/images/train/MAX_0993_9.jpg,data/yolo_dataset/labels/train/MAX_0993_9.txt,6,1,34.5701,49.0798,-0.0,0.015564
train,data/yolo_dataset/images/train/MAX_0994_0.jpg,data/yolo_dataset/labels/train/MAX_0994_0.txt,4,1,28.0806,39.7915,-0.0,0.010048
train,data/yolo_dataset/images/train/MAX_0994_1.jpg,data/yolo_dataset/labels/train/MAX_0994_1.txt,10,1,28.9071,41.5779,-0.0,0.009247
train,data/yolo_dataset/images/train/MAX_0994_12.jpg,data/yolo_dataset/labels/train/MAX_0994_12.txt,7,1,37.1558,49.8991,-0.0,0.008018
train,data/yolo_dataset/images/train/MAX_0994_14.jpg,data/yolo_dataset/labels/train/MAX_0994_14.txt,5,1,30.1578,45.1779,-0.0,0.016443
train,data/yolo_dataset/images/train/MAX_0994_17.jpg,data/yolo_dataset/labels/train/MAX_0994_17.txt,2,1,31.612,44.6764,-0.0,0.008063
train,data/yolo_dataset/images/train/MAX_0994_18.jpg,data/yolo_dataset/labels/train/MAX_0994_18.txt,6,1,31.1686,46.3842,-0.0,0.010995
train,data/yolo_dataset/images/train/MAX_0994_2.jpg,data/yolo_dataset/labels/train/MAX_0994_2.txt,7,1,30.9012,43.6619,-0.0,0.012984
train,data/yolo_dataset/images/train/MAX_0994_20.jpg,data/yolo_dataset/labels/train/MAX_0994_20.txt,11,1,37.5069,49.8481,-0.0,0.014716
train,data/yolo_dataset/images/train/MAX_0994_21.jpg,data/yolo_dataset/labels/train/MAX_0994_21.txt,2,1,26.4956,39.1282,-0.0,0.006137
train,data/yolo_dataset/images/train/MAX_0994_23.jpg,data/yolo_dataset/labels/train/MAX_0994_23.txt,1,1,33.5936,50.0967,-0.0,0.013638
train,data/yolo_dataset/images/train/MAX_0994_24.jpg,data/yolo_dataset/labels/train/MAX_0994_24.txt,3,1,33.0287,47.2653,-0.0,0.002458
train,data/yolo_dataset/images/train/MAX_0994_25.jpg,data/yolo_dataset/labels/train/MAX_0994_25.txt,4,1,34.4732,52.0699,-0.0,0.009089
train,data/yolo_dataset/images/train/MAX_0994_26.jpg,data/yolo_dataset/labels/train/MAX_0994_26.txt,8,1,35.0352,52.7724,-0.0,0.009419
train,data/yolo_dataset/images/train/MAX_0994_27.jpg,data/yolo_dataset/labels/train/MAX_0994_27.txt,8,1,37.7168,51.28,-0.0,0.012158
train,data/yolo_dataset/images/train/MAX_0994_28.jpg,data/yolo_dataset/labels/train/MAX_0994_28.txt,3,1,29.2007,43.6456,-0.0,0.00569
train,data/yolo_dataset/images/train/MAX_0994_29.jpg,data/yolo_dataset/labels/train/MAX_0994_29.txt,2,1,27.5107,43.1624,-0.0,0.004406
train,data/yolo_dataset/images/train/MAX_0994_3.jpg,data/yolo_dataset/labels/train/MAX_0994_3.txt,2,1,28.9949,37.9544,-0.0,0.004151
train,data/yolo_dataset/images/train/MAX_0994_30.jpg,data/yolo_dataset/labels/train/MAX_0994_30.txt,1,1,35.8007,53.4551,-0.0,0.012079
train,data/yolo_dataset/images/train/MAX_0994_31.jpg,data/yolo_dataset/labels/train/MAX_0994_31.txt,6,1,38.3979,54.1023,-0.0,0.008977
train,data/yolo_dataset/images/train/MAX_0994_32.jpg,data/yolo_dataset/labels/train/MAX_0994_32.txt,7,1,37.9547,53.9092,-0.0,0.010193
train,data/yolo_dataset/images/train/MAX_0994_34.jpg,data/yolo_dataset/labels/train/MAX_0994_34.txt,9,1,37.4659,49.454,-0.0,0.004822
train,data/yolo_dataset/images/train/MAX_0994_35.jpg,data/yolo_dataset/labels/train/MAX_0994_35.txt,7,1,34.5893,50.6238,-0.0,0.015086
train,data/yolo_dataset/images/train/MAX_0994_36.jpg,data/yolo_dataset/labels/train/MAX_0994_36.txt,5,1,33.0391,51.3358,-0.0,0.015005
train,data/yolo_dataset/images/train/MAX_0994_37.jpg,data/yolo_dataset/labels/train/MAX_0994_37.txt,2,1,38.9619,56.8432,-0.0,0.025432
train,data/yolo_dataset/images/train/MAX_0994_40.jpg,data/yolo_dataset/labels/train/MAX_0994_40.txt,11,1,40.8877,55.2982,-0.0,0.011508
train,data/yolo_dataset/images/train/MAX_0994_41.jpg,data/yolo_dataset/labels/train/MAX_0994_41.txt,13,1,39.4158,52.2867,-0.0,0.00993
train,data/yolo_dataset/images/train/MAX_0994_42.jpg,data/yolo_dataset/labels/train/MAX_0994_42.txt,6,1,35.7727,54.1969,-0.0,0.013386
train,data/yolo_dataset/images/train/MAX_0994_43.jpg,data/yolo_dataset/labels/train/MAX_0994_43.txt,7,1,38.2472,57.8155,-0.0,0.01939
train,data/yolo_dataset/images/train/MAX_0994_44.jpg,data/yolo_dataset/labels/train/MAX_0994_44.txt,4,0,41.4081,58.9201,-0.0,0.012156
train,data/yolo_dataset/images/train/MAX_0994_45.jpg,data/yolo_dataset/labels/train/MAX_0994_45.txt,9,1,40.6992,57.6337,-0.0,0.0113
train,data/yolo_dataset/images/train/MAX_0994_46.jpg,data/yolo_dataset/labels/train/MAX_0994_46.txt,7,1,41.6602,58.1612,-0.0,0.012674
train,data/yolo_dataset/images/train/MAX_0994_47.jpg,data/yolo_dataset/labels/train/MAX_0994_47.txt,5,1,39.591,53.9527,-0.0,0.008892
train,data/yolo_dataset/images/train/MAX_0994_48.jpg,data/yolo_dataset/labels/train/MAX_0994_48.txt,7,1,39.753,50.6929,-0.0,0.00906
train,data/yolo_dataset/images/train/MAX_0994_5.jpg,data/yolo_dataset/labels/train/MAX_0994_5.txt,11,1,32.6622,44.1003,-0.0,0.011429
train,data/yolo_dataset/images/train/MAX_0994_7.jpg,data/yolo_dataset/labels/train/MAX_0994_7.txt,5,1,31.2034,46.7466,-0.0,0.019333
train,data/yolo_dataset/images/train/MAX_0994_8.jpg,data/yolo_dataset/labels/train/MAX_0994_8.txt,7,1,30.5337,44.914,-0.0,0.014507
train,data/yolo_dataset/images/train/MAX_0994_9.jpg,data/yolo_dataset/labels/train/MAX_0994_9.txt,4,1,32.4567,47.2619,-0.0,0.013982
train,data/yolo_dataset/images/train/MAX_0995_10.jpg,data/yolo_dataset/labels/train/MAX_0995_10.txt,1,0,25.7346,35.6213,-0.0,0.022839
train,data/yolo_dataset/images/train/MAX_0995_15.jpg,data/yolo_dataset/labels/train/MAX_0995_15.txt,9,1,32.0514,49.922,-0.0,0.022996
train,data/yolo_dataset/images/train/MAX_0995_16.jpg,data/yolo_dataset/labels/train/MAX_0995_16.txt,1,1,29.6116,44.1337,-0.0,0.015455
train,data/yolo_dataset/images/train/MAX_0995_17.jpg,data/yolo_dataset/labels/train/MAX_0995_17.txt,7,1,31.7686,45.9384,-0.0,0.021589
train,data/yolo_dataset/images/train/MAX_0995_18.jpg,data/yolo_dataset/labels/train/MAX_0995_18.txt,8,1,27.983,46.5588,-0.0,0.032849
train,data/yolo_dataset/images/train/MAX_0995_19.jpg,data/yolo_dataset/labels/train/MAX_0995_19.txt,8,1,39.3538,56.4433,-0.0,0.050755
train,data/yolo_dataset/images/train/MAX_0995_20.jpg,data/yolo_dataset/labels/train/MAX_0995_20.txt,10,1,40.4112,53.1675,-0.0,0.022665
train,data/yolo_dataset/images/train/MAX_0995_21.jpg,data/yolo_dataset/labels/train/MAX_0995_21.txt,2,1,29.4518,43.6263,-0.0,0.022554
train,data/yolo_dataset/images/train/MAX_0995_22.jpg,data/yolo_dataset/labels/train/MAX_0995_22.txt,3,1,27.985,41.7939,-0.0,0.010234
train,data/yolo_dataset/images/train/MAX_0995_23.jpg,data/yolo_dataset/labels/train/MAX_0995_23.txt,1,1,32.5771,46.6494,-0.0,0.011334
train,data/yolo_dataset/images/train/MAX_0995_24.jpg,data/yolo_dataset/labels/train/MAX_0995_24.txt,4,1,32.458,45.551,-0.0,0.015845
train,data/yolo_dataset/images/train/MAX_0995_26.jpg,data/yolo_dataset/labels/train/MAX_0995_26.txt,8,1,33.4463,52.2851,-0.0,0.024654
train,data/yolo_dataset/images/train/MAX_0995_27.jpg,data/yolo_dataset/labels/train/MAX_0995_27.txt,7,1,39.9392,50.9152,-0.0,0.031472
train,data/yolo_dataset/images/train/MAX_0995_28.jpg,data/yolo_dataset/labels/train/MAX_0995_28.txt,2,1,31.4149,47.4532,-0.0,0.028178
train,data/yolo_dataset/images/train/MAX_0995_29.jpg,data/yolo_dataset/labels/train/MAX_0995_29.txt,4,1,29.8115,47.4596,-0.0,0.012542
train,data/yolo_dataset/images/train/MAX_0995_30.jpg,data/yolo_dataset/labels/train/MAX_0995_30.txt,3,1,35.3435,51.6921,-0.0,0.008847
train,data/yolo_dataset/images/train/MAX_0995_31.jpg,data/yolo_dataset/labels/train/MAX_0995_31.txt,2,1,35.6812,50.6646,-0.0,0.032092
train,data/yolo_dataset/images/train/MAX_0995_33.jpg,data/yolo_dataset/labels/train/MAX_0995_33.txt,8,1,42.1669,57.7865,-0.0,0.028222
train,data/yolo_dataset/images/train/MAX_0995_34.jpg,data/yolo_dataset/labels/train/MAX_0995_34.txt,7,1,39.273,52.8992,-0.0,0.017233
train,data/yolo_dataset/images/train/MAX_0995_36.jpg,data/yolo_dataset/labels/train/MAX_0995_36.txt,6,1,31.271,50.8175,-0.0,0.014207
train,data/yolo_dataset/images/train/MAX_0995_37.jpg,data/yolo_dataset/labels/train/MAX_0995_37.txt,3,1,39.4107,57.5067,-0.0,0.016202
train,data/yolo_dataset/images/train/MAX_0995_38.jpg,data/yolo_dataset/labels/train/MAX_0995_38.txt,7,1,38.8617,54.7412,-0.0,0.00826
train,data/yolo_dataset/images/train/MAX_0995_39.jpg,data/yolo_dataset/labels/train/MAX_0995_39.txt,5,1,40.4553,58.0036,-0.0,0.018725
train,data/yolo_dataset/images/train/MAX_0995_40.jpg,data/yolo_dataset/labels/train/MAX_0995_40.txt,7,1,41.9678,59.0292,-0.0,0.02587
train,data/yolo_dataset/images/train/MAX_0995_42.jpg,data/yolo_dataset/labels/train/MAX_0995_42.txt,5,1,30.0832,43.9619,-0.0,0.012009
train,data/yolo_dataset/images/train/MAX_0995_43.jpg,data/yolo_dataset/labels/train/MAX_0995_43.txt,1,1,28.8117,46.2901,-0.0,0.018577
train,data/yolo_dataset/images/train/MAX_0995_45.jpg,data/yolo_dataset/labels/train/MAX_0995_45.txt,6,1,38.9015,54.9753,-0.0,0.00941
train,data/yolo_dataset/images/train/MAX_0995_46.jpg,data/yolo_dataset/labels/train/MAX_0995_46.txt,8,1,37.5276,53.8025,-0.0,0.008057
train,data/yolo_dataset/images/train/MAX_0995_47.jpg,data/yolo_dataset/labels/train/MAX_0995_47.txt,11,1,41.3124,54.8853,-0.0,0.010571
train,data/yolo_dataset/images/train/MAX_0995_48.jpg,data/yolo_dataset/labels/train/MAX_0995_48.txt,5,1,42.229,53.3606,-0.0,0.039425
train,data/yolo_dataset/images/train/MAX_0997_0.jpg,data/yolo_dataset/labels/train/MAX_0997_0.txt,7,1,39.125,52.8026,-0.0,0.060089
train,data/yolo_dataset/images/train/MAX_0997_1.jpg,data/yolo_dataset/labels/train/MAX_0997_1.txt,10,1,36.8606,52.2397,-0.0,0.036655
train,data/yolo_dataset/images/train/MAX_0997_10.jpg,data/yolo_dataset/labels/train/MAX_0997_10.txt,3,1,26.98,36.145,-0.0,0.008093
train,data/yolo_dataset/images/train/MAX_0997_11.jpg,data/yolo_dataset/labels/train/MAX_0997_11.txt,7,1,26.6172,37.8032,-0.0,0.014832
train,data/yolo_dataset/images/train/MAX_0997_12.jpg,data/yolo_dataset/labels/train/MAX_0997_12.txt,6,0;1,29.6219,41.7937,0.65,0.020656
train,data/yolo_dataset/images/train/MAX_0997_13.jpg,data/yolo_dataset/labels/train/MAX_0997_13.txt,8,1,27.6374,38.6802,-0.0,0.01695
train,data/yolo_dataset/images/train/MAX_0997_18.jpg,data/yolo_dataset/labels/train/MAX_0997_18.txt,10,1,29.072,42.9927,-0.0,0.012866
train,data/yolo_dataset/images/train/MAX_0997_19.jpg,data/yolo_dataset/labels/train/MAX_0997_19.txt,5,1,26.8957,38.171,-0.0,0.009002
train,data/yolo_dataset/images/train/MAX_0997_20.jpg,data/yolo_dataset/labels/train/MAX_0997_20.txt,6,1,29.6416,42.0849,-0.0,0.018507
train,data/yolo_dataset/images/train/MAX_0997_24.jpg,data/yolo_dataset/labels/train/MAX_0997_24.txt,4,1,29.5104,42.6612,-0.0,0.004174
train,data/yolo_dataset/images/train/MAX_0997_25.jpg,data/yolo_dataset/labels/train/MAX_0997_25.txt,9,1,27.2607,39.3536,-0.0,0.011674
train,data/yolo_dataset/images/train/MAX_0997_26.jpg,data/yolo_dataset/labels/train/MAX_0997_26.txt,7,1,26.9198,36.04,-0.0,0.005694
train,data/yolo_dataset/images/train/MAX_0997_27.jpg,data/yolo_dataset/labels/train/MAX_0997_27.txt,12,1,30.473,43.6037,-0.0,0.014564
train,data/yolo_dataset/images/train/MAX_0997_29.jpg,data/yolo_dataset/labels/train/MAX_0997_29.txt,13,1,33.3222,51.5767,-0.0,0.016531
train,data/yolo_dataset/images/train/MAX_0997_30.jpg,data/yolo_dataset/labels/train/MAX_0997_30.txt,8,1,37.8325,53.8106,-0.0,0.012729
train,data/yolo_dataset/images/train/MAX_0997_31.jpg,data/yolo_dataset/labels/train/MAX_0997_31.txt,7,1,34.1991,50.9589,-0.0,0.010155
train,data/yolo_dataset/images/train/MAX_0997_32.jpg,data/yolo_dataset/labels/train/MAX_0997_32.txt,1,1,30.0751,40.8283,-0.0,0.007903
train,data/yolo_dataset/images/train/MAX_0997_33.jpg,data/yolo_dataset/labels/train/MAX_0997_33.txt,3,1,30.783,42.0661,-0.0,0.012277
train,data/yolo_dataset/images/train/MAX_0997_34.jpg,data/yolo_dataset/labels/train/MAX_0997_34.txt,5,1,30.9018,44.6416,-0.0,0.01495
train,data/yolo_dataset/images/train/MAX_0997_35.jpg,data/yolo_dataset/labels/train/MAX_0997_35.txt,10,1,29.0341,44.5443,-0.0,0.00777
train,data/yolo_dataset/images/train/MAX_0997_37.jpg,data/yolo_dataset/labels/train/MAX_0997_37.txt,13,1,39.532,56.6662,-0.0,0.008032
train,data/yolo_dataset/images/train/MAX_0997_38.jpg,data/yolo_dataset/labels/train/MAX_0997_38.txt,6,1,32.8076,47.9365,-0.0,0.00675
train,data/yolo_dataset/images/train/MAX_0997_39.jpg,data/yolo_dataset/labels/train/MAX_0997_39.txt,2,1,31.655,43.4902,-0.0,0.005202
train,data/yolo_dataset/images/train/MAX_0997_40.jpg,data/yolo_dataset/labels/train/MAX_0997_40.txt,1,1,35.0553,46.0026,-0.0,0.005605
train,data/yolo_dataset/images/train/MAX_0997_41.jpg,data/yolo_dataset/labels/train/MAX_0997_41.txt,4,1,32.789,47.0995,-0.0,0.013513
train,data/yolo_dataset/images/train/MAX_0997_42.jpg,data/yolo_dataset/labels/train/MAX_0997_42.txt,12,1,33.2626,51.127,-0.0,0.01489
train,data/yolo_dataset/images/train/MAX_0997_43.jpg,data/yolo_dataset/labels/train/MAX_0997_43.txt,12,1,30.2432,47.5657,-0.0,0.008961
train,data/yolo_dataset/images/train/MAX_0997_45.jpg,data/yolo_dataset/labels/train/MAX_0997_45.txt,5,1,34.6998,51.9644,-0.0,0.007532
train,data/yolo_dataset/images/train/MAX_0997_46.jpg,data/yolo_dataset/labels/train/MAX_0997_46.txt,1,1,30.1607,42.1093,-0.0,0.008196
train,data/yolo_dataset/images/train/MAX_0997_47.jpg,data/yolo_dataset/labels/train/MAX_0997_47.txt,7,1,34.1922,47.2156,-0.0,0.011287
train,data/yolo_dataset/images/train/MAX_0997_48.jpg,data/yolo_dataset/labels/train/MAX_0997_48.txt,5,1,32.2104,45.0785,-0.0,0.013362
train,data/yolo_dataset/images/train/MAX_0997_5.jpg,data/yolo_dataset/labels/train/MAX_0997_5.txt,6,1,26.7939,34.7975,-0.0,0.007975
train,data/yolo_dataset/images/train/MAX_0997_7.jpg,data/yolo_dataset/labels/train/MAX_0997_7.txt,11,1,35.5903,50.3871,-0.0,0.030128
train,data/yolo_dataset/images/train/MAX_0997_8.jpg,data/yolo_dataset/labels/train/MAX_0997_8.txt,11,1,35.026,51.0544,-0.0,0.028178
train,data/yolo_dataset/images/train/MAX_0997_9.jpg,data/yolo_dataset/labels/train/MAX_0997_9.txt,9,1,35.8574,49.6159,-0.0,0.019426
train,data/yolo_dataset/images/train/MAX_0998_0.jpg,data/yolo_dataset/labels/train/MAX_0998_0.txt,4,1,23.7295,33.115,-0.0,0.016367
train,data/yolo_dataset/images/train/MAX_0998_1.jpg,data/yolo_dataset/labels/train/MAX_0998_1.txt,13,1,27.3546,39.6096,-0.0,0.010739
train,data/yolo_dataset/images/train/MAX_0998_10.jpg,data/yolo_dataset/labels/train/MAX_0998_10.txt,7,1,27.4315,38.525,-0.0,0.010568
train,data/yolo_dataset/images/train/MAX_0998_11.jpg,data/yolo_dataset/labels/train/MAX_0998_11.txt,7,1,25.7869,35.6958,-0.0,0.014284
train,data/yolo_dataset/images/train/MAX_0998_12.jpg,data/yolo_dataset/labels/train/MAX_0998_12.txt,4,1,24.1075,31.2587,-0.0,0.005651
train,data/yolo_dataset/images/train/MAX_0998_13.jpg,data/yolo_dataset/labels/train/MAX_0998_13.txt,9,1,28.9781,42.2719,-0.0,0.022143
train,data/yolo_dataset/images/train/MAX_0998_15.jpg,data/yolo_dataset/labels/train/MAX_0998_15.txt,8,1,29.2884,45.752,-0.0,0.018665
train,data/yolo_dataset/images/train/MAX_0998_16.jpg,data/yolo_dataset/labels/train/MAX_0998_16.txt,8,1,35.0162,49.4532,-0.0,0.010154
train,data/yolo_dataset/images/train/MAX_0998_17.jpg,data/yolo_dataset/labels/train/MAX_0998_17.txt,4,1,29.4602,40.6309,-0.0,0.009427
train,data/yolo_dataset/images/train/MAX_0998_19.jpg,data/yolo_dataset/labels/train/MAX_0998_19.txt,1,1,27.6092,36.2824,-0.0,0.008392
train,data/yolo_dataset/images/train/MAX_0998_2.jpg,data/yolo_dataset/labels/train/MAX_0998_2.txt,7,1,30.6488,39.8834,-0.0,0.007946
train,data/yolo_dataset/images/train/MAX_0998_20.jpg,data/yolo_dataset/labels/train/MAX_0998_20.txt,5,1,27.5574,36.4552,-0.0,0.010926
train,data/yolo_dataset/images/train/MAX_0998_21.jpg,data/yolo_dataset/labels/train/MAX_0998_21.txt,12,1,37.4923,54.5792,-0.0,0.028988
train,data/yolo_dataset/images/train/MAX_0998_22.jpg,data/yolo_dataset/labels/train/MAX_0998_22.txt,15,1,34.1945,51.6263,-0.0,0.014747
train,data/yolo_dataset/images/train/MAX_0998_23.jpg,data/yolo_dataset/labels/train/MAX_0998_23.txt,11,1,38.9905,54.3016,-0.0,0.01333
train,data/yolo_dataset/images/train/MAX_0998_24.jpg,data/yolo_dataset/labels/train/MAX_0998_24.txt,9,1,33.561,47.1017,-0.0,0.011487
train,data/yolo_dataset/images/train/MAX_0998_25.jpg,data/yolo_dataset/labels/train/MAX_0998_25.txt,5,1,32.1646,42.4764,-0.0,0.005124
train,data/yolo_dataset/images/train/MAX_0998_26.jpg,data/yolo_dataset/labels/train/MAX_0998_26.txt,5,1,32.2935,43.4249,-0.0,0.011873
train,data/yolo_dataset/images/train/MAX_0998_27.jpg,data/yolo_dataset/labels/train/MAX_0998_27.txt,8,1,31.6388,45.4455,-0.0,0.017431
train,data/yolo_dataset/images/train/MAX_0998_28.jpg,data/yolo_dataset/labels/train/MAX_0998_28.txt,9,1,28.9518,43.9734,-0.0,0.012003
train,data/yolo_dataset/images/train/MAX_0998_29.jpg,data/yolo_dataset/labels/train/MAX_0998_29.txt,7,1,26.2,38.7411,-0.0,0.008503
train,data/yolo_dataset/images/train/MAX_0998_3.jpg,data/yolo_dataset/labels/train/MAX_0998_3.txt,5,1,25.9547,36.1295,-0.0,0.009829
train,data/yolo_dataset/images/train/MAX_0998_30.jpg,data/yolo_dataset/labels/train/MAX_0998_30.txt,4,1,37.1981,52.5598,-0.0,0.017295
train,data/yolo_dataset/images/train/MAX_0998_31.jpg,data/yolo_dataset/labels/train/MAX_0998_31.txt,5,1,32.4058,47.1508,-0.0,0.006838
train,data/yolo_dataset/images/train/MAX_0998_32.jpg,data/yolo_dataset/labels/train/MAX_0998_32.txt,3,1,29.9467,43.6477,-0.0,0.01597
train,data/yolo_dataset/images/train/MAX_0998_34.jpg,data/yolo_dataset/labels/train/MAX_0998_34.txt,5,1,32.7986,44.8105,-0.0,0.014585
train,data/yolo_dataset/images/train/MAX_0998_35.jpg,data/yolo_dataset/labels/train/MAX_0998_35.txt,12,1,33.6255,51.3297,-0.0,0.013665
train,data/yolo_dataset/images/train/MAX_0998_36.jpg,data/yolo_dataset/labels/train/MAX_0998_36.txt,14,1,33.6606,52.0465,-0.0,0.013557
train,data/yolo_dataset/images/train/MAX_0998_37.jpg,data/yolo_dataset/labels/train/MAX_0998_37.txt,9,1,39.1042,56.085,-0.0,0.009412
train,data/yolo_dataset/images/train/MAX_0998_38.jpg,data/yolo_dataset/labels/train/MAX_0998_38.txt,7,1,36.1649,53.1541,-0.0,0.015051
train,data/yolo_dataset/images/train/MAX_0998_39.jpg,data/yolo_dataset/labels/train/MAX_0998_39.txt,2,1,27.2133,38.0883,-0.0,0.007212
train,data/yolo_dataset/images/train/MAX_0998_4.jpg,data/yolo_dataset/labels/train/MAX_0998_4.txt,6,1,25.891,36.1374,-0.0,0.019667
train,data/yolo_dataset/images/train/MAX_0998_40.jpg,data/yolo_dataset/labels/train/MAX_0998_40.txt,7,0;1,33.6358,48.7581,0.5917,0.019789
train,data/yolo_dataset/images/train/MAX_0998_41.jpg,data/yolo_dataset/labels/train/MAX_0998_41.txt,3,1,27.5197,37.5279,-0.0,0.008448
train,data/yolo_dataset/images/train/MAX_0998_42.jpg,data/yolo_dataset/labels/train/MAX_0998_42.txt,8,1,34.3456,52.6702,-0.0,0.01412
train,data/yolo_dataset/images/train/MAX_0998_44.jpg,data/yolo_dataset/labels/train/MAX_0998_44.txt,9,1,39.0671,56.4891,-0.0,0.00843
train,data/yolo_dataset/images/train/MAX_0998_45.jpg,data/yolo_dataset/labels/train/MAX_0998_45.txt,3,1,33.6387,49.3043,-0.0,0.008047
train,data/yolo_dataset/images/train/MAX_0998_46.jpg,data/yolo_dataset/labels/train/MAX_0998_46.txt,2,1,30.4694,42.5691,-0.0,0.00954
train,data/yolo_dataset/images/train/MAX_0998_47.jpg,data/yolo_dataset/labels/train/MAX_0998_47.txt,7,1,35.0119,50.4394,-0.0,0.013615
train,data/yolo_dataset/images/train/MAX_0998_48.jpg,data/yolo_dataset/labels/train/MAX_0998_48.txt,3,1,25.9469,38.1386,-0.0,0.012163
train,data/yolo_dataset/images/train/MAX_0998_5.jpg,data/yolo_dataset/labels/train/MAX_0998_5.txt,6,1,25.5638,36.2479,-0.0,0.0167
